,0,1,2,3,4
0.23500000000000001,0.37688462606341433,0.5924225210880774,0.9318258686068279,0.4307168860667215,6.563291004412697e-16
0.24,0.37688462606341433,0.5924225210880774,0.9318258686068279,0.4307168860667215,6.563291004412697e-16
0.245,0.37688462606341433,0.5924225210880774,0.9318258686068279,0.4307168860667215,6.563291004412697e-16
0.25,0.37688462606341433,0.5924225210880774,0.9318258686068279,0.4307168860667215,6.563291004412697e-16
0.255,0.37688462606341433,0.5924225210880774,0.9318258686068279,0.4307168860667215,6.563291004412697e-16
0.26,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.265,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.27,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.275,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.28,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.28500000000000003,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.29,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.295,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.3,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.305,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.31,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.315,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.32,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.325,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.33,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.335,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.34,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.34500000000000003,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.35000000000000003,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.355,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.36,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.365,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.37,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.375,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.38,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.385,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.39,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.395,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.4,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.405,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.41000000000000003,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.41500000000000004,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.42,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.425,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.43,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.435,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.44,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.445,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.45,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.455,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.46,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.465,0.422189261055559,0.6565156671528337,0.825401804259563,0.38167323935923264,-8.052724693668355e-17
0.47000000000000003,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.47500000000000003,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.48,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.485,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.49,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.495,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.5,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.505,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.51,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.515,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.52,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.525,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.53,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.535,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.54,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.545,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.55,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.555,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.56,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.5650000000000001,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.5700000000000001,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.5750000000000001,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.58,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.585,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.59,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.595,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.6,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.605,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.61,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.615,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.62,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.625,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.63,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.635,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.64,0.419489474047242,0.659473218364994,0.8320217339871804,0.3847162180836687,-6.18286311306167e-17
0.645,0.4472431536521739,0.6709447348870625,0.7724874390926258,0.3572769532531889,7.649962924919764e-17
0.65,0.4472431536521739,0.6709447348870625,0.7724874390926258,0.3572769532531889,7.649962924919764e-17
0.655,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.66,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.665,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.67,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.675,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.68,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.685,0.4472431536521739,0.6709447348870625,0.7724874390926258,0.3572769532531889,7.649962924919764e-17
0.6900000000000001,0.4472431536521739,0.6709447348870625,0.7724874390926258,0.3572769532531889,7.649962924919764e-17
0.6950000000000001,0.4472431536521739,0.6709447348870625,0.7724874390926258,0.3572769532531889,7.649962924919764e-17
0.7000000000000001,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.705,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.71,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.715,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.72,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.725,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.73,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.735,0.4472431536521739,0.6709447348870625,0.7724874390926258,0.3572769532531889,7.649962924919764e-17
0.74,0.4472431536521739,0.6709447348870625,0.7724874390926258,0.3572769532531889,7.649962924919764e-17
0.745,0.4472431536521739,0.6709447348870625,0.7724874390926258,0.3572769532531889,7.649962924919764e-17
0.75,0.4472431536521739,0.6709447348870625,0.7724874390926258,0.3572769532531889,7.649962924919764e-17
0.755,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.76,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.765,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.77,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.775,0.4235704118532901,0.6566946971709647,0.8249143030448417,0.3814491395018487,2.0422972168587513e-16
0.78,0.4472431536521739,0.6709447348870625,0.7724874390926258,0.3572769532531889,7.649962924919764e-17
0.785,0.4472431536521739,0.6709447348870625,0.7724874390926258,0.3572769532531889,7.649962924919764e-17
0.79,0.4708003972382293,0.7042584583071837,0.7231273661453869,0.3345471926185484,7.168308043578108e-17
0.795,0.4708003972382292,0.7042584583071837,0.7231273661453869,0.3345471926185483,7.168308043578108e-17
0.8,0.4708003972382292,0.7042584583071837,0.7231273661453869,0.3345471926185483,7.168308043578108e-17
0.805,0.4708003972382292,0.7042584583071837,0.7231273661453869,0.3345471926185483,7.168308043578108e-17
0.81,0.4569315403488654,0.6821004813732506,0.743371830596125,0.3438509799226783,-5.083089860467455e-17
0.8150000000000001,0.4708003972382292,0.7042584583071837,0.7231273661453869,0.3345471926185483,7.168308043578108e-17
0.8200000000000001,0.46856544261921723,0.6953685894358947,0.7288838169591981,0.3371928293504179,7.224877658720428e-17
0.8250000000000001,0.4708003972382292,0.7042584583071837,0.7231273661453869,0.3345471926185483,7.168308043578108e-17
0.8300000000000001,0.4708003972382292,0.7042584583071837,0.7231273661453869,0.3345471926185483,7.168308043578108e-17
0.835,0.47461698368602134,0.7140831730086554,0.717421039694513,0.33192455548481753,-9.006755606580998e-18
0.84,0.4569315403488654,0.6821004813732506,0.743371830596125,0.3438509799226783,-5.083089860467455e-17
0.845,0.4569315403488654,0.6821004813732506,0.743371830596125,0.3438509799226783,-5.083089860467455e-17
0.85,0.4569315403488654,0.6821004813732506,0.743371830596125,0.3438509799226783,-5.083089860467455e-17
0.855,0.4802524026324619,0.7172451528839949,0.6927493264580316,0.32056612489272174,-8.614297194252778e-17
0.86,0.4802524026324619,0.7172451528839949,0.6927493264580316,0.32056612489272174,-8.614297194252778e-17
0.865,0.5009264902212105,0.7507394113199898,0.6682164336545161,0.3092887816861999,1.996587160372381e-16
0.87,0.5009264902212105,0.7507394113199898,0.6682164336545161,0.3092887816861999,1.996587160372381e-16
0.875,0.47461698368602134,0.7140831730086554,0.717421039694513,0.33192455548481753,-9.006755606580998e-18
0.88,0.478743564437158,0.7174029970369277,0.7055375280945255,0.32644128727515703,6.999174217387696e-17
0.885,0.5164669274610398,0.7732086153895724,0.6459932859740475,0.29908218169282563,2.4116490547894724e-17
0.89,0.5164669274610398,0.7732086153895724,0.6459932859740475,0.29908218169282563,2.4116490547894724e-17
0.895,0.5156174430993298,0.7703182199969093,0.6442013713049483,0.2982595282588264,1.8429266836229276e-16
0.9,0.5156174430993298,0.7703182199969093,0.6442013713049483,0.2982595282588264,1.8429266836229276e-16
0.905,0.5156174430993298,0.7703182199969093,0.6442013713049483,0.2982595282588264,1.8429266836229276e-16
0.91,0.5150230967953675,0.7638753773609509,0.6442013713049483,0.2982595282588264,1.8429266836229276e-16
0.915,0.5110190739685951,0.7666788917601635,0.6469807963858614,0.29953554236313723,-8.453532369641331e-17
0.92,0.5110190739685951,0.7666788917601635,0.6469807963858614,0.29953554236313723,-8.453532369641331e-17
0.925,0.5110190739685951,0.7666788917601635,0.6469807963858614,0.29953554236313723,-8.453532369641331e-17
0.93,0.5110190739685951,0.7666788917601635,0.6469807963858614,0.29953554236313723,-8.453532369641331e-17
0.935,0.5110190739685952,0.7666788917601635,0.6469807963858614,0.29953554236313723,-8.453532369641331e-17
0.9400000000000001,0.5110190739685952,0.7666788917601635,0.6469807963858614,0.29953554236313723,-8.453532369641331e-17
0.9450000000000001,0.5110190739685952,0.7666788917601635,0.6469807963858614,0.29953554236313723,-8.453532369641331e-17
0.9500000000000001,0.5110190739685952,0.7666788917601635,0.6469807963858614,0.29953554236313723,-8.453532369641331e-17
0.9550000000000001,0.5110190739685952,0.7666788917601635,0.6469807963858614,0.29953554236313723,-8.453532369641331e-17
0.96,0.5163736269777075,0.7701517637805664,0.6438196650071684,0.2980842905342593,-9.430032019093147e-17
0.965,0.5163736269777075,0.7701517637805664,0.6438196650071684,0.2980842905342593,-9.430032019093147e-17
0.97,0.5163736269777075,0.7701517637805664,0.6438196650071684,0.2980842905342593,-9.430032019093147e-17
0.975,0.5163736269777075,0.7701517637805664,0.6438196650071684,0.2980842905342593,-9.430032019093147e-17
0.98,0.5163736269777075,0.7701517637805664,0.6438196650071684,0.2980842905342593,-9.430032019093147e-17
0.985,0.5163736269777075,0.7701517637805664,0.6438196650071684,0.2980842905342593,-9.430032019093147e-17
0.99,0.5162836020772107,0.7710846640735234,0.644521120928729,0.2984062147915476,-1.5136721789378639e-16
0.995,0.5162836020772107,0.7710846640735234,0.644521120928729,0.2984062147915476,-1.5136721789378639e-16
